tagX,tagY,power,time
1734935407,2014326932,+AC0-92.7,1509499520
1734935407,2041538831,+AC0-95.2,1509499520
1734935407,2014326932,+AC0-92.7,1509499520
1734935407,2041538831,+AC0-95.2,1509499520
1734935407,2014326932,+AC0-93.5,1509499521
1734935407,2041538831,+AC0-95.2,1509499521
1734935407,2014326932,+AC0-93.5,1509499521
1734935407,2041538831,+AC0-95.2,1509499521
1734935407,2014326932,+AC0-93.5,1509499521
1734935407,2041538831,+AC0-95.2,1509499521
1734935407,2014326932,+AC0-93.5,1509499521
1734935407,2041538831,+AC0-95.0,1509499521
1734935407,2014326932,+AC0-93.5,1509499521
1734935407,2041538831,+AC0-95.0,1509499521
1734935407,2041538831,+AC0-95.0,1509499522
1734935407,2041538831,+AC0-95.0,1509499522
1734935407,2041538831,+AC0-95.0,1509499522
1734935407,2041538831,+AC0-95.0,1509499522
1734935407,2041538831,+AC0-95.0,1509499522
1734935407,2041538831,+AC0-95.0,1509499523
1734935407,2041538831,+AC0-95.0,1509499523
1734935407,2041538831,+AC0-95.0,1509499523
1734935407,2041538831,+AC0-95.0,1509499523
1734935407,2041538831,+AC0-95.0,1509499523
1734935407,2041538831,+AC0-95.0,1509499524
1734935407,2041538831,+AC0-95.0,1509499524
1734935407,2041538831,+AC0-95.0,1509499524
1734935407,2041538831,+AC0-95.0,1509499524
1734935407,2041538831,+AC0-95.0,1509499524
1734935407,2041538831,+AC0-94.8,1509499525
1734935407,2041538831,+AC0-94.3,1509499525
1734935407,2041538831,+AC0-94.3,1509499525
1734935407,2041538831,+AC0-94.3,1509499525
1734935407,2041538831,+AC0-94.3,1509499525
1734935407,2041538831,+AC0-94.3,1509499526
1734935407,2041538831,+AC0-94.3,1509499526
1734935407,2041538831,+AC0-94.3,1509499526
1734935407,2041538831,+AC0-94.3,1509499526
1734935407,2041538831,+AC0-93.6,1509499526
1734935407,2041538831,+AC0-93.3,1509499527
1734935407,2041538831,+AC0-93.0,1509499527
1734935407,2041538831,+AC0-93.0,1509499527
2014326932,2041538831,+AC0-88.0,1509499527
1734935407,2041538831,+AC0-93.0,1509499527
2014326932,2041538831,+AC0-88.0,1509499527
1734935407,2041538831,+AC0-93.0,1509499527
2014326932,2041538831,+AC0-88.0,1509499527
1734935407,2014326932,+AC0-88.0,1509499528
1734935407,2041538831,+AC0-93.0,1509499528
2014326932,2041538831,+AC0-88.0,1509499528
1734935407,2014326932,+AC0-88.0,1509499528
1734935407,2041538831,+AC0-93.0,1509499528
2014326932,2041538831,+AC0-88.0,1509499528
1734935407,2014326932,+AC0-88.0,1509499528
1734935407,2041538831,+AC0-93.0,1509499528
2014326932,2041538831,+AC0-88.0,1509499528
1734935407,2014326932,+AC0-88.0,1509499528
1734935407,2041538831,+AC0-93.0,1509499528
2014326932,2041538831,+AC0-88.0,1509499528
1734935407,2014326932,+AC0-88.0,1509499528
1734935407,2041538831,+AC0-93.0,1509499528
2014326932,2041538831,+AC0-88.0,1509499528
1734935407,2014326932,+AC0-88.0,1509499529
1734935407,2041538831,+AC0-93.0,1509499529
2014326932,2041538831,+AC0-88.0,1509499529
1734935407,2014326932,+AC0-88.0,1509499529
1734935407,2041538831,+AC0-93.0,1509499529
2014326932,2041538831,+AC0-88.0,1509499529
1734935407,2014326932,+AC0-88.0,1509499529
1734935407,2041538831,+AC0-93.0,1509499529
2014326932,2041538831,+AC0-88.0,1509499529
1734935407,2014326932,+AC0-88.0,1509499529
1734935407,2041538831,+AC0-93.0,1509499529
2014326932,2041538831,+AC0-88.0,1509499529
1734935407,2014326932,+AC0-88.0,1509499529
1734935407,2041538831,+AC0-93.0,1509499529
2014326932,2041538831,+AC0-88.0,1509499529
1734935407,2014326932,+AC0-88.0,1509499530
1734935407,2041538831,+AC0-92.8,1509499530
2014326932,2041538831,+AC0-88.0,1509499530
1734935407,2014326932,+AC0-88.0,1509499530
1734935407,2041538831,+AC0-92.8,1509499530
2014326932,2041538831,+AC0-88.0,1509499530
1734935407,2014326932,+AC0-87.5,1509499530
1734935407,2041538831,+AC0-92.8,1509499530
2014326932,2041538831,+AC0-88.0,1509499530
1734935407,2014326932,+AC0-87.5,1509499530
1734935407,2041538831,+AC0-92.8,1509499530
2014326932,2041538831,+AC0-88.0,1509499530
1734935407,2014326932,+AC0-87.5,1509499530
1734935407,2041538831,+AC0-92.8,1509499530
2014326932,2041538831,+AC0-88.0,1509499530
1734935407,2014326932,+AC0-87.5,1509499531
1734935407,2041538831,+AC0-92.8,1509499531
2014326932,2041538831,+AC0-88.0,1509499531
1734935407,2014326932,+AC0-87.5,1509499531
1734935407,2041538831,+AC0-92.8,1509499531
2014326932,2041538831,+AC0-88.0,1509499531
1734935407,2014326932,+AC0-86.0,1509499531
1734935407,2041538831,+AC0-92.8,1509499531
2014326932,2041538831,+AC0-88.0,1509499531
1734935407,2014326932,+AC0-86.0,1509499531
1734935407,2041538831,+AC0-92.8,1509499531
2014326932,2041538831,+AC0-88.0,1509499531
1734935407,2014326932,+AC0-86.2,1509499531
1734935407,2041538831,+AC0-92.8,1509499531
2014326932,2041538831,+AC0-88.0,1509499531
1734935407,2014326932,+AC0-86.2,1509499532
1734935407,2041538831,+AC0-92.2,1509499532
2014326932,2041538831,+AC0-88.0,1509499532
1734935407,2014326932,+AC0-86.2,1509499532
1734935407,2041538831,+AC0-92.2,1509499532
2014326932,2041538831,+AC0-88.0,1509499532
1734935407,2014326932,+AC0-86.2,1509499532
1734935407,2041538831,+AC0-92.2,1509499532
2014326932,2041538831,+AC0-88.0,1509499532
1734935407,2014326932,+AC0-86.2,1509499532
1734935407,2041538831,+AC0-92.2,1509499532
2014326932,2041538831,+AC0-91.5,1509499532
1734935407,2014326932,+AC0-85.6,1509499532
1734935407,2041538831,+AC0-92.2,1509499532
2014326932,2041538831,+AC0-91.5,1509499532
1734935407,2014326932,+AC0-85.6,1509499533
1734935407,2041538831,+AC0-92.2,1509499533
2014326932,2041538831,+AC0-91.5,1509499533
1734935407,2014326932,+AC0-85.6,1509499533
1734935407,2041538831,+AC0-92.2,1509499533
2014326932,2041538831,+AC0-91.5,1509499533
1734935407,2014326932,+AC0-85.8,1509499533
1734935407,2041538831,+AC0-92.2,1509499533
2014326932,2041538831,+AC0-91.5,1509499533
1734935407,2014326932,+AC0-85.8,1509499533
1734935407,2041538831,+AC0-92.2,1509499533
2014326932,2041538831,+AC0-91.5,1509499533
1734935407,2014326932,+AC0-85.8,1509499533
1734935407,2041538831,+AC0-92.2,1509499533
2014326932,2041538831,+AC0-91.5,1509499533
1734935407,2014326932,+AC0-85.8,1509499534
1734935407,2041538831,+AC0-92.2,1509499534
2014326932,2041538831,+AC0-91.5,1509499534
1734935407,2014326932,+AC0-85.8,1509499534
1734935407,2041538831,+AC0-92.2,1509499534
2014326932,2041538831,+AC0-91.5,1509499534
1734935407,2014326932,+AC0-85.8,1509499534
1734935407,2041538831,+AC0-92.2,1509499534
2014326932,2041538831,+AC0-91.5,1509499534
1734935407,2014326932,+AC0-85.8,1509499534
1734935407,2041538831,+AC0-92.2,1509499534
2014326932,2041538831,+AC0-91.5,1509499534
1734935407,2014326932,+AC0-85.4,1509499534
1734935407,2041538831,+AC0-92.2,1509499534
2014326932,2041538831,+AC0-91.5,1509499534
1734935407,2014326932,+AC0-85.4,1509499535
1734935407,2041538831,+AC0-92.2,1509499535
2014326932,2041538831,+AC0-91.5,1509499535
1734935407,2014326932,+AC0-85.4,1509499535
1734935407,2041538831,+AC0-92.2,1509499535
2014326932,2041538831,+AC0-91.5,1509499535
1734935407,2014326932,+AC0-85.4,1509499535
1734935407,2041538831,+AC0-92.2,1509499535
2014326932,2041538831,+AC0-91.5,1509499535
1734935407,2014326932,+AC0-85.4,1509499535
1734935407,2041538831,+AC0-92.2,1509499535
2014326932,2041538831,+AC0-91.5,1509499535
1734935407,2014326932,+AC0-85.4,1509499535
1734935407,2041538831,+AC0-92.2,1509499535
2014326932,2041538831,+AC0-91.5,1509499535
1734935407,2014326932,+AC0-85.4,1509499536
1734935407,2041538831,+AC0-91.5,1509499536
2014326932,2041538831,+AC0-91.5,1509499536
1734935407,2014326932,+AC0-85.4,1509499536
1734935407,2041538831,+AC0-91.5,1509499536
2014326932,2041538831,+AC0-91.5,1509499536
1734935407,2014326932,+AC0-85.1,1509499536
1734935407,2041538831,+AC0-91.5,1509499536
2014326932,2041538831,+AC0-91.5,1509499536
1734935407,2014326932,+AC0-85.1,1509499536
1734935407,2041538831,+AC0-91.5,1509499536
2014326932,2041538831,+AC0-91.5,1509499536
1734935407,2014326932,+AC0-85.1,1509499536
1734935407,2041538831,+AC0-91.5,1509499536
2014326932,2041538831,+AC0-91.5,1509499536
1734935407,2014326932,+AC0-84.9,1509499537
1734935407,2041538831,+AC0-92.3,1509499537
2014326932,2041538831,+AC0-91.5,1509499537
1734935407,2014326932,+AC0-84.9,1509499537
1734935407,2041538831,+AC0-92.3,1509499537
2014326932,2041538831,+AC0-91.5,1509499537
1734935407,2014326932,+AC0-85.1,1509499537
1734935407,2041538831,+AC0-92.3,1509499537
2014326932,2041538831,+AC0-91.5,1509499537
1734935407,2014326932,+AC0-85.1,1509499537
1734935407,2041538831,+AC0-92.3,1509499537
2014326932,2041538831,+AC0-91.5,1509499537
1734935407,2014326932,+AC0-85.1,1509499537
1734935407,2041538831,+AC0-92.3,1509499537
2014326932,2041538831,+AC0-91.5,1509499537
1734935407,2014326932,+AC0-85.1,1509499538
2014326932,2041538831,+AC0-95.0,1509499538
1734935407,2014326932,+AC0-85.1,1509499538
2014326932,2041538831,+AC0-95.0,1509499538
1734935407,2014326932,+AC0-84.9,1509499538
2014326932,2041538831,+AC0-94.5,1509499538
1734935407,2014326932,+AC0-84.9,1509499538
2014326932,2041538831,+AC0-94.5,1509499538
1734935407,2014326932,+AC0-84.9,1509499538
2014326932,2041538831,+AC0-94.5,1509499538
1734935407,2014326932,+AC0-84.4,1509499539
1734935407,2041538831,+AC0-95.0,1509499539
2014326932,2041538831,+AC0-93.3,1509499539
1734935407,2014326932,+AC0-84.4,1509499539
1734935407,2041538831,+AC0-95.0,1509499539
2014326932,2041538831,+AC0-93.3,1509499539
1734935407,2014326932,+AC0-84.4,1509499539
1734935407,2041538831,+AC0-95.0,1509499539
2014326932,2041538831,+AC0-93.3,1509499539
1734935407,2014326932,+AC0-84.4,1509499539
1734935407,2041538831,+AC0-95.0,1509499539
2014326932,2041538831,+AC0-93.3,1509499539
1734935407,2014326932,+AC0-84.4,1509499540
1734935407,2041538831,+AC0-95.0,1509499540
2014326932,2041538831,+AC0-93.3,1509499540
1734935407,2014326932,+AC0-84.4,1509499540
1734935407,2041538831,+AC0-95.0,1509499540
